Actual,Predictions
2,"[7.3442550e-09 2.1724614e-07 9.9998450e-01 1.5106313e-06 1.1107127e-10
 2.0168138e-11 2.1219542e-09 1.3428897e-05 2.9704336e-07 5.1537874e-08]"
4,"[3.6680305e-17 1.7241777e-11 1.5349602e-16 1.1554916e-18 1.0000000e+00
 5.5222198e-12 2.4319748e-09 3.5593930e-12 1.5886583e-09 1.2257476e-10]"
2,"[8.4958991e-11 1.2719791e-07 9.9999988e-01 7.6701083e-11 7.8732749e-12
 3.9529495e-15 4.7510063e-09 2.4453435e-08 9.3991356e-11 5.2673491e-12]"
1,"[2.17685626e-11 1.00000000e+00 2.08470810e-11 2.41968143e-16
 6.58646956e-11 1.31102759e-11 3.75381453e-12 5.60471780e-10
 1.20845495e-11 6.29260186e-11]"
6,"[1.45479007e-07 5.82223825e-10 7.39227612e-09 1.13744605e-08
 9.57419699e-10 5.91388343e-05 9.99940515e-01 1.40756927e-13
 2.30692493e-07 3.44518436e-09]"
1,"[2.0200904e-03 9.9547088e-01 7.9223835e-05 4.2782156e-04 3.0899758e-04
 1.3977037e-05 3.7423542e-05 1.8951851e-04 1.2068826e-03 2.4520699e-04]"
0,"[9.9999857e-01 2.3639851e-10 1.0401615e-07 1.2868722e-08 4.3723207e-09
 6.9643029e-09 6.5556111e-07 1.1144192e-09 4.9523584e-07 1.6753570e-07]"
6,"[1.02486762e-10 1.26623180e-12 5.11731317e-11 6.53062699e-15
 2.48481276e-13 4.49603554e-09 1.00000000e+00 1.15287686e-17
 1.16751418e-11 1.46040623e-13]"
9,"[2.20020425e-11 3.20299037e-10 1.12825282e-09 2.28998354e-09
 3.92855218e-05 1.18655574e-09 1.11637865e-13 5.72913768e-06
 3.19013349e-09 9.99954939e-01]"
8,"[1.7467934e-14 9.9407482e-15 2.0781268e-10 1.1333125e-08 1.7712185e-13
 4.5016644e-09 1.0707900e-13 5.6212789e-14 1.0000000e+00 4.3970791e-10]"
3,"[2.7843575e-23 3.0386592e-14 3.3260519e-15 1.0000000e+00 1.1085643e-22
 4.0823768e-11 4.4219011e-20 1.1609759e-16 3.5089128e-15 3.6067012e-14]"
9,"[5.2419312e-11 1.9841405e-11 1.6581420e-09 7.3390642e-05 2.6920054e-07
 1.0364575e-06 9.7041099e-12 8.6445209e-07 1.3924096e-06 9.9992299e-01]"
6,"[6.8129019e-10 1.2680121e-10 4.9197540e-10 2.0314791e-13 4.2985849e-12
 2.7189020e-09 1.0000000e+00 2.0942515e-16 9.5436381e-11 1.7714888e-13]"
3,"[2.26263806e-24 4.65094204e-14 1.40411659e-16 1.00000000e+00
 1.26004516e-23 5.15392395e-09 3.23521841e-20 8.39335122e-18
 1.39098057e-16 2.24899275e-14]"
0,"[1.0000000e+00 2.2169421e-12 1.1760770e-10 4.2827679e-11 1.2171091e-10
 1.4720676e-10 3.6719585e-09 4.3223970e-11 4.8105570e-10 6.7898531e-09]"
1,"[4.0775453e-06 9.9995017e-01 1.4098389e-07 6.2880993e-08 1.1080336e-05
 1.1080097e-06 1.1814151e-05 2.6171719e-07 1.8569559e-05 2.7880610e-06]"
2,"[1.2717733e-07 2.6297349e-07 9.9998200e-01 1.6515900e-08 1.2628072e-10
 3.3645437e-11 9.4172092e-09 1.7617180e-05 1.4730480e-08 1.7171198e-08]"
3,"[8.2653639e-19 3.2965890e-11 1.1113025e-13 1.0000000e+00 2.7446498e-18
 5.2372635e-09 3.7342046e-16 1.5397459e-12 8.9863127e-13 4.7428378e-10]"
4,"[2.1639687e-19 8.7983978e-12 3.5376326e-16 8.0075781e-20 1.0000000e+00
 5.0923862e-15 1.8434601e-12 3.3351987e-12 1.1804852e-12 2.5877420e-13]"
5,"[8.0048601e-20 6.2518652e-19 1.6015936e-18 4.0773964e-11 2.6884822e-20
 1.0000000e+00 4.3814148e-14 9.0568994e-20 1.9500774e-16 8.8216957e-14]"
6,"[1.0580973e-07 8.7920166e-12 1.2430803e-13 2.8710363e-12 8.0442195e-09
 4.3664381e-06 9.9999547e-01 9.3072238e-14 3.5768182e-09 7.1466538e-10]"
7,"[2.7866284e-10 3.7014498e-09 3.5991030e-09 4.1858884e-11 3.3856437e-10
 5.2061871e-10 7.0109418e-14 1.0000000e+00 1.8541130e-12 3.6868153e-09]"
8,"[1.8635898e-10 1.6428588e-11 4.6324544e-09 1.1231139e-07 1.2473855e-10
 4.1458513e-08 3.1204173e-08 5.5773761e-11 9.9999881e-01 9.4023363e-07]"
9,"[3.7511079e-08 8.8499476e-08 3.3264823e-07 3.7932764e-08 2.7857744e-03
 2.3797828e-08 5.3247700e-09 2.5486330e-05 7.6241279e-04 9.9642569e-01]"
0,"[9.9999654e-01 2.3022603e-11 5.9871939e-09 1.5304474e-08 1.9792838e-09
 4.5628102e-08 6.4208479e-07 9.5971364e-09 1.3282140e-07 2.6135408e-06]"
1,"[7.2850607e-04 9.9830759e-01 9.7043073e-07 4.4486919e-07 6.9265247e-05
 1.4871007e-06 1.6491431e-05 4.9920800e-06 7.2194394e-05 7.9809403e-04]"
2,"[6.1725536e-09 1.6321399e-08 9.9999928e-01 9.4091178e-08 1.2846101e-11
 2.0919867e-12 2.2712289e-08 4.4379897e-07 7.6959061e-08 4.3286850e-09]"
3,"[6.0644916e-15 1.7938649e-07 3.3265765e-10 9.9999106e-01 3.5432632e-14
 8.6379850e-06 9.2058284e-13 2.4906997e-08 1.3795741e-10 9.2257686e-08]"
4,"[1.3994050e-17 3.9172242e-11 2.1756522e-15 2.6449063e-18 1.0000000e+00
 5.6938036e-14 5.1298737e-10 1.5764499e-11 4.2046127e-11 7.3003773e-12]"
5,"[2.0005006e-15 7.8797500e-16 2.8801180e-14 1.2085558e-08 1.8604148e-16
 1.0000000e+00 8.2858659e-12 9.7505596e-15 3.1012535e-13 6.0858325e-11]"
6,"[6.7109864e-09 2.8935512e-10 1.7866094e-11 8.7833386e-11 7.1775252e-10
 4.6616751e-05 9.9995339e-01 3.8249788e-13 7.6097679e-09 4.7020215e-10]"
7,"[9.7356367e-10 6.5475334e-08 3.2557210e-07 1.2143663e-08 6.0249219e-09
 2.3340571e-11 1.8084240e-12 9.9999928e-01 2.5398911e-10 1.8170621e-07]"
8,"[8.3245388e-10 2.5853559e-11 9.9114494e-09 5.9716911e-07 3.6761233e-11
 1.2268204e-05 6.7443054e-08 9.9732299e-13 9.9998438e-01 2.6229775e-06]"
9,"[3.2273557e-09 3.2272785e-11 6.3679262e-10 1.9856435e-10 3.4043833e-04
 2.8297467e-10 1.8128592e-10 4.3588091e-08 2.5536528e-07 9.9965930e-01]"
0,"[1.0000000e+00 2.9221370e-15 1.4114660e-12 1.4363010e-13 1.2467642e-13
 1.3575075e-12 5.7906294e-11 1.1016309e-12 2.2639264e-11 1.1997031e-10]"
1,"[1.9032430e-07 9.9999869e-01 2.0864499e-09 9.7098540e-10 5.4482229e-07
 9.9760760e-09 5.8241152e-08 4.0623995e-08 1.1081950e-07 3.5881180e-07]"
2,"[4.2630337e-08 6.8226600e-06 9.9984896e-01 2.5244779e-08 4.6260737e-09
 1.4832573e-12 4.7043518e-08 1.4391646e-04 7.9445812e-08 1.2358211e-07]"
3,"[6.6262547e-17 1.3371550e-08 2.4324825e-11 1.0000000e+00 7.6028949e-17
 4.8402047e-09 3.1170945e-16 2.1674072e-10 9.5328713e-14 1.0212875e-09]"
4,"[3.9077652e-13 2.1791028e-08 1.2468565e-10 2.3907745e-13 1.0000000e+00
 4.7832436e-11 4.1781134e-10 9.0048964e-09 1.9012745e-08 2.5121393e-08]"
5,"[2.6708890e-11 1.6968649e-12 4.6846249e-11 7.8821449e-07 3.5355787e-12
 9.9999893e-01 6.3899805e-08 4.7173676e-12 2.3928024e-09 8.7266578e-08]"
6,"[3.3364135e-08 1.0339042e-11 2.6799868e-13 2.0189408e-12 1.1063174e-09
 4.1593717e-06 9.9999583e-01 6.1003482e-14 1.3299506e-09 6.7677247e-10]"
7,"[2.9253175e-10 1.2145083e-08 1.9715825e-08 1.0234831e-09 1.7800478e-09
 7.3920965e-12 1.2145886e-13 9.9999988e-01 2.4843221e-11 7.1281512e-08]"
8,"[8.6220864e-10 6.6876338e-11 2.4428046e-09 5.8892308e-08 4.8336196e-10
 9.2870215e-07 1.0180337e-07 9.6917009e-11 9.9999714e-01 1.7564776e-06]"
9,"[9.5325359e-10 6.6075705e-09 4.1598622e-09 6.5488388e-09 1.1009490e-05
 6.3458309e-08 3.2559633e-10 2.3166636e-07 3.0499623e-06 9.9998558e-01]"
1,"[1.18507035e-08 9.99998808e-01 4.42941434e-10 5.66482139e-10
 6.81039694e-07 4.38412107e-09 7.31434557e-09 3.55583367e-08
 1.56456466e-08 4.43638783e-07]"
6,"[4.92088759e-07 1.10819055e-10 7.48680902e-13 1.47569040e-11
 1.28437472e-09 1.48049958e-06 9.99998093e-01 3.76767641e-14
 2.13236162e-09 2.48616794e-10]"
8,"[3.5201109e-11 1.4766995e-11 4.7991171e-09 3.7274256e-07 5.8248445e-10
 8.4133724e-08 8.4842200e-10 5.0628720e-11 9.9999893e-01 5.7901713e-07]"
9,"[1.3124638e-08 3.1005221e-09 1.3154681e-09 6.5712338e-09 2.8546349e-04
 4.6708877e-09 6.6953461e-09 5.9134430e-07 3.2626983e-06 9.9971062e-01]"
9,"[1.6704113e-09 2.4461985e-10 3.7814116e-10 5.1520216e-10 2.4665242e-05
 3.3472246e-11 9.8801432e-11 1.3237944e-07 4.8763366e-07 9.9997473e-01]"
0,"[9.9999988e-01 3.1553525e-13 8.5567706e-11 9.0238671e-11 7.6746741e-11
 1.6159581e-09 1.6634308e-08 1.5785245e-09 8.9918339e-09 1.2670817e-07]"
1,"[2.49113043e-07 9.99984145e-01 2.84796528e-07 4.93093300e-09
 1.27283411e-05 1.09602825e-08 2.54689425e-08 1.53424264e-06
 3.90646676e-07 6.79922607e-07]"
2,"[1.3088032e-07 2.0959792e-06 9.9998307e-01 2.0790284e-07 3.1280414e-09
 6.9395656e-11 1.3806142e-05 3.5720120e-07 3.4709166e-07 3.2765794e-08]"
4,"[1.5508159e-16 6.8228762e-10 5.9655330e-13 8.0760303e-17 1.0000000e+00
 2.4343862e-14 1.5307713e-11 2.2382478e-10 4.2161608e-11 1.9521652e-12]"
4,"[4.9668720e-16 6.9597411e-10 9.2683633e-14 2.9003467e-16 1.0000000e+00
 4.2658227e-13 6.0988048e-10 4.2493176e-11 4.1898981e-11 2.1260999e-12]"
3,"[1.59097221e-20 8.72838000e-12 1.09862362e-13 1.00000000e+00
 3.44027422e-20 1.04663334e-10 3.96800649e-18 4.84907185e-14
 3.91440217e-14 5.52154850e-11]"
7,"[3.8496348e-10 8.0904137e-08 4.4918590e-08 4.2407780e-08 1.0630785e-09
 1.3573136e-10 2.4276818e-12 9.9999905e-01 6.2423636e-11 8.2234754e-07]"
4,"[3.2608014e-14 3.9471457e-09 3.5734876e-12 1.9945734e-14 1.0000000e+00
 1.0800212e-11 5.0325821e-10 7.8554041e-10 4.8793369e-10 7.1355716e-10]"
4,"[1.1638447e-11 2.1506350e-08 5.7775732e-11 2.2355470e-12 9.9999917e-01
 1.7253979e-10 4.6499747e-07 1.7645183e-08 2.0094097e-07 1.1607699e-07]"
4,"[2.8935966e-22 3.2380817e-13 1.0300435e-17 8.6104231e-22 1.0000000e+00
 1.3376113e-16 9.8455376e-14 4.7896111e-13 1.0610894e-14 2.5314372e-15]"
0,"[9.99999881e-01 1.83216831e-13 7.28551108e-11 1.04625145e-11
 3.29104140e-11 4.89959844e-11 7.19059257e-09 1.29621647e-10
 2.53092836e-09 1.07007843e-07]"
3,"[3.9525478e-20 9.1023439e-12 9.9165698e-14 1.0000000e+00 1.8137264e-21
 7.1067326e-11 1.7206138e-18 4.6056735e-14 2.8238823e-15 3.0962550e-12]"
8,"[4.1298003e-13 3.1081447e-14 4.1867024e-11 3.7399701e-09 3.7675574e-12
 9.0916172e-09 2.4363700e-10 3.3388182e-13 9.9999988e-01 6.2747652e-08]"
7,"[5.4804217e-10 9.0468157e-09 6.8383441e-09 1.4072901e-10 3.6600156e-09
 2.0593253e-10 1.2223744e-13 1.0000000e+00 1.6654759e-11 3.1011492e-08]"
5,"[3.46679898e-17 1.48341124e-15 6.08619219e-15 1.44229206e-08
 3.06346836e-17 1.00000000e+00 1.88418053e-12 1.01040635e-16
 1.83368593e-13 3.08652756e-11]"
8,"[8.9041985e-10 5.6978144e-11 1.2336395e-07 2.0994059e-07 1.6343938e-09
 2.4190348e-07 9.1688753e-07 2.1790121e-09 9.9982721e-01 1.7123704e-04]"
2,"[1.8306319e-09 5.4445941e-09 1.0000000e+00 2.2631019e-11 1.6057799e-12
 3.5151022e-15 5.8043801e-09 3.1544886e-08 1.9257915e-10 1.1567113e-10]"
1,"[4.5517922e-06 9.9997628e-01 4.0368040e-08 2.9838270e-09 1.0424075e-05
 5.6311961e-08 1.0219078e-06 3.8489343e-08 6.2370407e-07 7.0051910e-06]"
7,"[2.9975678e-11 4.5123733e-10 1.5472031e-08 9.3899985e-11 1.2248356e-11
 2.5339496e-11 8.3222029e-15 1.0000000e+00 1.8933610e-11 4.8630611e-09]"
5,"[3.0528523e-17 1.2669625e-14 1.2959091e-15 5.5255128e-10 2.9577088e-16
 1.0000000e+00 1.3204761e-11 4.6461739e-17 5.2085224e-13 3.1255940e-10]"
3,"[5.7470751e-16 2.2096889e-09 1.5591579e-10 1.0000000e+00 8.9038160e-18
 4.8271446e-11 2.9380074e-16 6.2915068e-12 3.2682312e-13 6.8127691e-11]"
8,"[1.3730445e-10 3.1388497e-14 1.1499804e-09 3.0306111e-08 5.4210629e-12
 8.8463809e-10 5.9607536e-10 1.1673013e-13 9.9999988e-01 8.7643819e-08]"
5,"[3.1629723e-12 5.4379248e-12 2.0002602e-12 4.9238850e-05 9.1805896e-14
 9.9995077e-01 4.8631081e-13 3.5323125e-13 9.0876456e-10 5.1424274e-09]"
2,"[2.5015093e-10 1.0332632e-06 9.9999869e-01 1.1369765e-08 2.3060787e-12
 9.8709138e-13 7.7699283e-08 9.3071762e-08 2.1751956e-09 9.0731517e-10]"
5,"[7.9942800e-14 2.8004122e-14 1.0874382e-14 3.8319761e-10 2.2332623e-14
 1.0000000e+00 3.4062562e-09 5.9129303e-15 2.0768895e-11 1.3240910e-10]"
1,"[7.6864268e-08 9.9999702e-01 3.7466656e-08 1.0716410e-09 2.1374483e-06
 2.0058662e-08 2.7855830e-07 2.8432717e-07 1.0156170e-07 1.5801047e-07]"
1,"[8.5295532e-08 9.9999774e-01 7.5733695e-09 7.8912171e-10 1.3141749e-06
 4.1648448e-08 2.9093238e-07 1.0415206e-07 7.5467256e-08 4.2068936e-07]"
6,"[2.7718705e-09 4.5269809e-11 1.1375034e-10 5.9241917e-12 4.3541695e-11
 1.7679393e-05 9.9998236e-01 1.2316808e-14 1.0470233e-08 4.1671423e-11]"
2,"[1.0239778e-08 2.9985714e-04 8.3706588e-01 1.6236396e-01 3.6014385e-09
 5.6809641e-09 7.6204945e-09 2.1178320e-04 1.9243186e-07 5.8365818e-05]"
1,"[6.5526805e-08 9.9999726e-01 9.4307628e-09 5.7012355e-09 1.7429002e-06
 1.2561848e-07 2.4206820e-08 2.2018196e-07 2.1891231e-07 3.8186337e-07]"
3,"[2.8650858e-20 5.3189619e-11 4.7443408e-13 1.0000000e+00 1.7256068e-21
 9.9917080e-12 2.4734533e-18 2.1210750e-14 2.3410002e-15 4.0483323e-13]"
8,"[8.5502955e-10 8.3586740e-12 2.3824448e-08 2.2825688e-08 3.3908062e-10
 2.7670652e-08 9.4144163e-08 4.7323400e-12 9.9999964e-01 2.4906606e-07]"
6,"[5.7767031e-09 6.9178445e-09 4.8347797e-09 6.7471799e-11 1.1737831e-09
 3.6395411e-06 9.9999630e-01 1.7841064e-13 6.3966792e-09 3.8112152e-11]"
4,"[1.3283960e-10 8.7469743e-07 7.5623097e-10 1.8772437e-11 9.9981672e-01
 1.3293961e-08 1.8085807e-04 1.0587479e-07 1.5367312e-06 1.3424061e-08]"
2,"[2.6323315e-09 2.9150256e-09 9.9999988e-01 4.4182160e-09 4.1435843e-13
 5.2891421e-13 1.1356260e-07 5.7366467e-09 2.5887603e-08 1.8484086e-10]"
6,"[1.59222259e-06 1.19933456e-11 7.17560167e-14 1.29878747e-11
 3.89075039e-09 1.29480426e-07 9.99998331e-01 3.99993013e-14
 7.60795760e-10 2.44822385e-08]"
2,"[3.8094922e-10 8.8791133e-08 9.9999940e-01 2.8570715e-10 3.8403460e-13
 3.2545006e-13 4.0096082e-09 5.4015152e-07 8.5135160e-10 2.5452779e-11]"
5,"[1.8372978e-14 2.1473073e-13 4.6948732e-14 3.7268912e-08 1.2915816e-14
 1.0000000e+00 2.0381199e-09 9.6364058e-16 3.5433278e-11 2.4409299e-09]"
5,"[9.9342175e-17 2.7941576e-15 4.2864365e-15 2.6154195e-10 1.3042210e-15
 1.0000000e+00 4.7375368e-11 7.3726621e-17 3.9862471e-12 5.0803600e-10]"
0,"[1.00000000e+00 5.86971674e-14 1.61024416e-10 1.00641604e-11
 6.42999265e-11 3.59781614e-11 5.35794242e-10 3.66306161e-12
 3.16941939e-09 1.00283621e-08]"
2,"[8.1229190e-12 3.2668346e-09 9.9999964e-01 2.3411694e-11 4.6796173e-15
 7.4788875e-16 2.9887613e-07 1.1177065e-10 8.3696064e-11 3.6158422e-13]"
8,"[1.4300899e-11 2.1145217e-13 1.3736165e-10 6.4073951e-08 4.9099676e-11
 8.9388870e-08 6.6706312e-09 5.1455866e-13 9.9999678e-01 3.0658668e-06]"
0,"[1.0000000e+00 2.2439870e-15 3.9226873e-12 6.0427954e-14 8.6511234e-13
 3.1057286e-13 1.6309942e-10 1.6367142e-12 1.7004185e-11 4.4327325e-10]"
6,"[1.2727673e-07 8.2637404e-12 1.7520134e-13 3.8560951e-12 1.2983035e-09
 1.1012089e-05 9.9998891e-01 3.5839289e-14 3.6388701e-09 6.1087024e-10]"
8,"[4.5650032e-11 2.2844203e-12 2.4106231e-10 5.2818316e-10 7.8316358e-09
 4.1680725e-08 8.5824460e-08 4.5762184e-13 9.9999988e-01 3.2146502e-08]"
1,"[3.2932046e-08 9.9999928e-01 6.0223830e-09 8.4490137e-11 5.3187455e-07
 1.5719737e-09 1.5560063e-08 4.1427075e-08 6.3085990e-09 1.1740228e-07]"
7,"[1.1951167e-11 2.7562760e-10 5.9106231e-10 4.4669659e-12 4.6451119e-09
 4.8754761e-10 6.8770102e-16 1.0000000e+00 1.2994704e-12 2.1401142e-10]"
9,"[2.6311033e-09 1.0601860e-10 1.2746545e-10 2.8211309e-09 4.3052632e-06
 1.0818285e-10 1.6814403e-10 3.0921026e-08 8.0953004e-07 9.9999487e-01]"
1,"[1.4721613e-08 9.9999976e-01 2.9444222e-10 3.7553554e-11 8.4173600e-08
 1.7350592e-09 4.3819437e-09 1.7928329e-08 3.9603569e-09 5.5712444e-08]"
9,"[2.4809994e-09 9.3898812e-12 1.2538147e-10 8.4728109e-09 2.5258757e-07
 4.3067444e-10 4.3865220e-10 4.2864819e-08 1.7903318e-07 9.9999940e-01]"
2,"[2.1760633e-11 1.8382420e-09 1.0000000e+00 9.0360228e-12 4.3730156e-14
 1.4429521e-16 8.9062011e-09 1.5973932e-10 3.2803628e-11 1.5080563e-12]"
6,"[3.1793618e-06 2.0816823e-10 8.5499559e-11 7.9086726e-10 1.4849968e-08
 7.2523042e-05 9.9992418e-01 4.1033917e-12 4.0758724e-08 3.8284679e-08]"
7,"[7.6989344e-12 1.5573635e-09 1.2112831e-09 1.9715497e-11 1.4718626e-10
 4.5265423e-11 1.0790451e-15 1.0000000e+00 3.0501754e-13 5.1667659e-10]"
6,"[6.2054462e-10 3.4857993e-12 2.9821891e-11 4.9529283e-13 1.2172786e-11
 3.3539081e-06 9.9999666e-01 4.4895774e-16 6.8776673e-09 5.7936117e-12]"
6,"[1.2148867e-10 8.1089513e-13 1.4751689e-11 8.0776613e-13 1.0274241e-12
 5.3131299e-07 9.9999952e-01 4.6928405e-17 2.6614853e-09 1.3360784e-12]"
8,"[1.1617506e-09 3.0294208e-11 6.6185240e-09 2.5208445e-07 8.9031911e-09
 1.5138767e-05 1.3830098e-06 1.9225493e-11 9.9998248e-01 7.6880411e-07]"
7,"[1.9868468e-10 1.4639008e-09 1.1209377e-09 2.4034096e-11 4.1849724e-10
 1.3842234e-09 2.1536924e-14 1.0000000e+00 1.3715932e-12 1.7902465e-08]"
4,"[2.9895496e-16 3.1408192e-11 2.1060214e-15 1.1128889e-17 1.0000000e+00
 6.9029058e-14 3.7070562e-11 9.4451209e-12 9.0809846e-11 1.6479175e-10]"
9,"[2.00499901e-08 1.52489721e-09 3.65606961e-10 7.38808748e-09
 5.04507352e-06 7.20239484e-07 1.16246284e-07 6.84480312e-08
 2.26941938e-06 9.99991775e-01]"
2,"[4.3238385e-11 6.7003998e-09 9.9999964e-01 2.2811694e-10 5.5087045e-14
 2.3360305e-15 2.9664685e-10 3.2023749e-07 9.4878966e-11 1.7232663e-11]"
1,"[5.5185833e-06 9.9998665e-01 1.8298996e-08 4.1974855e-09 2.6186869e-06
 2.9594759e-08 3.3710415e-07 5.4021751e-08 3.8926609e-07 4.5506149e-06]"
3,"[2.7060424e-15 9.2211847e-09 3.0303291e-11 1.0000000e+00 2.6194140e-17
 1.2929326e-10 6.3547410e-15 1.7119214e-12 8.7758853e-13 3.8687085e-11]"
3,"[6.0265849e-23 4.2492585e-12 6.0317349e-16 1.0000000e+00 6.7536046e-22
 1.3430999e-09 2.1328915e-19 9.3046823e-16 2.4909553e-15 8.5330692e-12]"
0,"[9.9998677e-01 1.2930708e-10 9.5322520e-07 2.0860071e-07 2.2289577e-09
 1.5742232e-08 1.4414034e-07 6.9141248e-09 8.7267190e-06 3.2382084e-06]"
5,"[4.9096829e-15 1.4847707e-14 2.3094875e-13 5.0136526e-09 4.5131190e-15
 1.0000000e+00 2.4687958e-11 2.6409983e-15 1.7983573e-12 3.4267700e-09]"
5,"[3.2302427e-16 1.9695883e-14 5.9744683e-14 4.3514858e-09 4.3643809e-15
 1.0000000e+00 4.3672023e-12 4.0592900e-16 3.9059411e-12 2.4589109e-09]"
8,"[2.1342298e-11 8.1100132e-14 5.4533289e-10 9.2410438e-08 1.1290940e-11
 5.0397671e-07 1.1668318e-08 5.4325880e-13 9.9999940e-01 2.8331700e-08]"
0,"[9.9999988e-01 2.6890548e-10 2.5274984e-09 1.7445667e-09 1.6760382e-09
 1.9495487e-09 8.2451763e-08 8.8661904e-11 1.0073566e-08 7.3864568e-09]"
3,"[1.1035641e-15 3.2713717e-11 9.4995435e-11 1.0000000e+00 1.0512657e-16
 4.5078679e-09 2.5939176e-14 1.8751542e-11 3.0920091e-10 1.8043900e-09]"
7,"[2.5450916e-10 9.9317008e-09 4.1640043e-08 1.2964150e-09 3.6959805e-10
 1.0812585e-10 1.1883757e-13 1.0000000e+00 2.0626185e-11 2.3158631e-08]"
9,"[7.93232535e-10 2.63994104e-11 2.03593011e-11 9.69233721e-11
 3.57849240e-05 3.16663531e-08 4.33319780e-09 1.18668435e-08
 5.25930091e-07 9.99963641e-01]"
7,"[3.4262568e-11 1.1388961e-09 3.3254342e-09 1.0504031e-10 1.0245823e-10
 3.3607001e-10 1.5045208e-14 1.0000000e+00 3.4625918e-12 5.5697846e-10]"
0,"[1.0000000e+00 4.0031942e-15 1.1330334e-12 3.9721590e-13 4.9377277e-14
 2.1931932e-11 5.7097804e-10 6.7133118e-12 1.1508641e-10 9.0936023e-11]"
2,"[7.01880936e-08 2.62039102e-05 9.99907136e-01 9.80372974e-08
 1.90016891e-09 1.01080090e-11 1.85815399e-08 6.61059530e-05
 1.16003456e-07 2.74152768e-07]"
7,"[1.7794363e-09 1.1052618e-07 3.0308996e-08 9.6981656e-10 2.1279363e-09
 1.5627457e-09 1.5906960e-12 9.9999964e-01 6.0951126e-11 2.7572335e-07]"
9,"[2.2242568e-07 4.3254026e-08 1.5047025e-08 3.6877434e-08 2.9011758e-04
 3.3270760e-05 7.6578954e-06 6.9374164e-07 5.9496168e-05 9.9960846e-01]"
1,"[8.3622787e-08 9.9999774e-01 8.9126040e-09 1.1418234e-09 1.2500113e-06
 4.3317425e-09 2.9728945e-08 9.1103317e-08 2.1177256e-08 6.9587605e-07]"
7,"[1.4490076e-10 1.9470592e-09 2.7804075e-09 6.8197892e-11 1.4716837e-09
 3.6160368e-09 5.3274317e-14 1.0000000e+00 1.6549439e-11 2.4129982e-09]"
8,"[1.2616929e-11 6.0287078e-13 1.0509602e-10 1.8363942e-10 9.4447832e-11
 8.6170637e-10 2.9466098e-09 2.6268790e-13 1.0000000e+00 2.7643905e-09]"
0,"[9.9999988e-01 1.0760735e-14 4.8070867e-11 2.2131491e-11 4.2911241e-11
 3.1316484e-11 1.2935695e-09 3.0931337e-11 3.9126280e-09 6.8491815e-08]"
3,"[1.2446217e-16 1.6495943e-06 2.5127138e-09 9.9999833e-01 3.2846752e-16
 3.3581235e-11 4.9057810e-15 1.6682259e-08 3.4063882e-12 2.0005035e-09]"
5,"[1.0085733e-16 6.1332948e-15 3.3635515e-15 2.7519802e-09 1.4415766e-16
 1.0000000e+00 1.7794622e-11 1.0183311e-16 5.9576530e-13 1.1192920e-10]"
3,"[4.1989094e-17 8.4925551e-09 5.1666277e-10 1.0000000e+00 6.4239548e-17
 1.3320048e-09 1.7050657e-15 6.9867515e-11 6.7064865e-13 2.2893561e-10]"
6,"[1.5088665e-07 1.8108742e-11 1.1588831e-13 1.3381377e-12 7.3344431e-10
 1.3570179e-06 9.9999857e-01 1.1090409e-14 3.1276841e-09 3.5239339e-10]"
0,"[1.0000000e+00 1.5665340e-12 3.2308486e-11 5.8288866e-13 2.4691054e-12
 4.3799301e-13 6.2280278e-11 5.9064045e-11 4.9180816e-11 1.5934076e-09]"
1,"[4.2373333e-10 1.0000000e+00 1.5097031e-11 2.3222685e-15 1.7458976e-10
 1.6773720e-09 4.4253386e-11 1.0000413e-09 2.8100544e-10 1.6492160e-10]"
2,"[8.9523622e-10 2.3334344e-07 9.9999940e-01 9.6872412e-09 4.0436129e-10
 5.7974574e-14 2.3615129e-10 3.7138338e-07 1.5754580e-10 3.7178327e-10]"
3,"[5.1044123e-20 1.7723996e-11 1.5779397e-14 1.0000000e+00 3.0286298e-19
 2.0359208e-09 3.2307448e-18 1.6841609e-14 6.6337384e-14 9.6279746e-12]"
4,"[1.03494068e-14 6.83375774e-08 1.44445719e-10 1.03842526e-13
 9.99999881e-01 8.84496365e-10 2.53391819e-09 6.31330082e-08
 6.59358679e-10 9.40958089e-10]"
5,"[1.5353967e-12 7.4551207e-12 1.3146634e-11 5.8446989e-08 1.1514454e-11
 1.0000000e+00 1.0456930e-11 5.5956754e-12 2.4712754e-10 4.1908400e-08]"
6,"[3.70460107e-08 5.17266785e-11 7.35118494e-11 1.96530171e-11
 2.85650703e-09 2.47840632e-07 9.99999762e-01 1.34366226e-14
 2.80650507e-08 7.45754083e-11]"
7,"[9.0235507e-11 5.7971175e-07 2.9409873e-07 2.0083082e-09 7.4030106e-07
 1.0729404e-08 1.1099971e-12 9.9999726e-01 1.0748796e-09 1.1238703e-06]"
8,"[3.1160516e-14 9.1668195e-17 2.0094152e-11 5.2589294e-11 4.5613934e-14
 2.1746556e-12 5.6742242e-14 1.3773683e-16 1.0000000e+00 4.3278499e-11]"
9,"[2.46395987e-10 3.82556070e-11 1.36939279e-10 4.41367221e-10
 5.03579213e-04 1.68601480e-10 1.10662434e-11 1.06218614e-07
 1.94810013e-07 9.99496102e-01]"
0,"[1.0000000e+00 7.8333343e-14 5.9076411e-12 2.5097478e-13 3.8112053e-12
 1.3729803e-12 4.5088867e-11 4.7755354e-13 1.1823567e-10 2.0449331e-10]"
